===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
848,,848,2020-04-14 15:00:00,68.83705035389544,69.20661914641423,68.82732485935547,69.07046222285467,13350600.0,0.0,TestStrategy,848,737529.625,Broker,848,836687.0816507197,981735.0523187146,BuySell,848,,,Trades - Net Profit/Loss,848,,,DrawDown,848,5.168229435090222,6.026412238457193
849,,849,2020-04-15 10:30:00,69.1190896955545,69.41085453175356,68.82732485935547,68.85650134297536,16800200.0,0.0,TestStrategy,849,737530.4375,Broker,849,836687.0816507197,981285.734470968,BuySell,849,,,Trades - Net Profit/Loss,849,,,DrawDown,849,5.211631783766253,6.026412238457193
850,,850,2020-04-15 11:30:00,68.85650134297536,69.04128573923477,68.73006991395579,68.99265826653492,7018700.0,0.0,TestStrategy,850,737530.4791666666,Broker,850,836687.0816507197,981571.664010443,BuySell,850,,,Trades - Net Profit/Loss,850,,,DrawDown,850,5.184012107336057,6.026412238457193
851,,851,2020-04-15 14:00:00,69.0023837610749,69.32332508089385,68.89540332113525,69.0023837610749,7397200.0,0.0,TestStrategy,851,737530.5833333334,Broker,851,836687.0816507197,981592.087548977,BuySell,851,,,Trades - Net Profit/Loss,851,,,DrawDown,851,5.182039273305325,6.026412238457193
852,,852,2020-04-15 15:00:00,69.0023837610749,69.07046222285467,68.8759523320553,68.90512881567521,6935300.0,0.0,TestStrategy,852,737530.625,Broker,852,836687.0816507197,981387.8521636378,BuySell,852,,,Trades - Net Profit/Loss,852,,,DrawDown,852,5.201767613612603,6.026412238457193
853,,853,2020-04-16 10:30:00,68.56473650677633,68.7592463975757,68.43830507775674,68.59391299039623,8944000.0,0.0,TestStrategy,853,737531.4375,Broker,853,836687.0816507197,980734.2989305519,BuySell,853,,,Trades - Net Profit/Loss,853,,,DrawDown,853,5.264898302595924,6.026412238457193
854,,854,2020-04-16 11:30:00,68.6036384849362,68.6911679357959,68.23406969241739,68.27297167057728,6489600.0,0.0,TestStrategy,854,737531.4791666666,Broker,854,836687.0816507197,980060.322158932,BuySell,854,,,Trades - Net Profit/Loss,854,,,DrawDown,854,5.330001825609977,6.026412238457193
855,,855,2020-04-16 14:00:00,68.28269716511724,68.67171694671597,68.2632461760373,68.58418749585626,5530900.0,0.0,TestStrategy,855,737531.5833333334,Broker,855,836687.0816507197,980713.8753920179,BuySell,855,,,Trades - Net Profit/Loss,855,,,DrawDown,855,5.266871136626656,6.026412238457193
856,,856,2020-04-16 15:00:00,68.57446200131629,68.61336397947616,68.38967760505689,68.44803057229669,7329500.0,0.0,TestStrategy,856,737531.625,Broker,856,836687.0816507197,980427.9458525428,BuySell,856,,,Trades - Net Profit/Loss,856,,,DrawDown,856,5.294490813056863,6.026412238457193
857,,857,2020-04-17 10:30:00,69.14826617917441,70.01383519323159,68.85650134297536,69.87767826967203,25956000.0,0.0,TestStrategy,857,737532.4375,Broker,857,836687.0816507197,983430.206017031,BuySell,857,,,Trades - Net Profit/Loss,857,,,DrawDown,857,5.0044842105397445,6.026412238457193
858,,858,2020-04-17 11:30:00,69.87767826967203,69.90685475329194,69.51783497169322,69.75124684065246,8813600.0,0.0,TestStrategy,858,737532.4791666666,Broker,858,836687.0816507197,983164.70001609,BuySell,858,,,Trades - Net Profit/Loss,858,,,DrawDown,858,5.0301310529392085,6.026412238457193
859,,859,2020-04-17 14:00:00,69.73179585157251,71.28787497796743,69.73179585157251,70.87940420728877,41055700.0,0.0,TestStrategy,859,737532.5833333334,Broker,859,836687.0816507197,985533.8304860261,BuySell,859,,,Trades - Net Profit/Loss,859,,,DrawDown,859,4.8012823053746905,6.026412238457193
860,,860,2020-04-17 15:00:00,70.88912970182874,70.95720816360851,70.17916860041105,70.4125804693703,14542300.0,0.0,TestStrategy,860,737532.625,Broker,860,836687.0816507197,984553.5006363974,BuySell,860,,,Trades - Net Profit/Loss,860,,,DrawDown,860,4.895978338849661,6.026412238457193
861,,861,2020-04-20 10:30:00,70.88912970182874,71.21979651618766,70.12081563317123,71.0836395926281,24225300.0,0.0,TestStrategy,861,737535.4375,Broker,861,836687.0816507197,985962.7247952388,BuySell,861,,,Trades - Net Profit/Loss,861,,,DrawDown,861,4.75985279072938,6.026412238457193
862,,862,2020-04-20 11:30:00,71.07391409808814,71.75469871588591,70.88912970182874,71.4532083851469,17544500.0,0.0,TestStrategy,862,737535.4791666666,Broker,862,836687.0816507197,986738.8192595282,BuySell,862,,,Trades - Net Profit/Loss,862,,,DrawDown,862,4.684885097561699,6.026412238457193
863,,863,2020-04-20 14:00:00,71.43375739606697,71.64771827594626,71.19062003256776,71.56991431962652,10882500.0,0.0,TestStrategy,863,737535.5833333334,Broker,863,836687.0816507197,986983.9017219355,BuySell,863,,,Trades - Net Profit/Loss,863,,,DrawDown,863,4.661211089192945,6.026412238457193
864,,864,2020-04-20 15:00:00,71.56018882508656,71.62826728686633,71.4823848687668,71.4823848687668,12767200.0,0.0,TestStrategy,864,737535.625,Broker,864,836687.0816507197,986800.08987513,BuySell,864,,,Trades - Net Profit/Loss,864,,,DrawDown,864,4.678966595469514,6.026412238457193
865,,865,2020-04-21 10:30:00,71.04473761446822,71.4532083851469,70.42230596391026,70.50010992023,19660900.0,0.0,TestStrategy,865,737536.4375,Broker,865,836687.0816507197,984737.3124832028,BuySell,865,,,Trades - Net Profit/Loss,865,,,DrawDown,865,4.878222832573103,6.026412238457193
866,,866,2020-04-21 11:30:00,70.49038442569004,70.52928640384991,69.90685475329194,69.93603123691184,14767900.0,0.0,TestStrategy,866,737536.4791666666,Broker,866,836687.0816507197,983552.7472482346,BuySell,866,,,Trades - Net Profit/Loss,866,,,DrawDown,866,4.992647206355374,6.026412238457193
867,,867,2020-04-21 14:00:00,69.92630574237188,70.1013646440913,69.57618793893303,70.03328618231154,11477900.0,0.0,TestStrategy,867,737536.5833333334,Broker,867,836687.0816507197,983756.9826335739,BuySell,867,,,Trades - Net Profit/Loss,867,,,DrawDown,867,4.972918866048085,6.026412238457193
868,,868,2020-04-21 15:00:00,70.02356068777156,70.74324728372922,70.01383519323159,70.38340398575039,10991500.0,0.0,TestStrategy,868,737536.625,Broker,868,836687.0816507197,984492.2300207956,BuySell,868,,,Trades - Net Profit/Loss,868,,,DrawDown,868,4.901896840941846,6.026412238457193
869,,869,2020-04-22 10:30:00,70.02356068777156,70.02356068777156,69.51783497169322,69.70261936795261,14408400.0,0.0,TestStrategy,869,737537.4375,Broker,869,836687.0816507197,983062.5823234202,BuySell,869,,,Trades - Net Profit/Loss,869,,,DrawDown,869,5.039995223092859,6.026412238457193
870,,870,2020-04-22 11:30:00,69.70261936795261,69.78042332427235,69.53728596077315,69.57618793893303,8009500.0,0.0,TestStrategy,870,737537.4791666666,Broker,870,836687.0816507197,982797.0763224792,BuySell,870,,,Trades - Net Profit/Loss,870,,,DrawDown,870,5.065642065492322,6.026412238457193
871,,871,2020-04-22 14:00:00,69.57618793893303,70.03328618231154,69.51783497169322,69.96520772053175,7216300.0,0.0,TestStrategy,871,737537.5833333334,Broker,871,836687.0816507197,983614.0178638364,BuySell,871,,,Trades - Net Profit/Loss,871,,,DrawDown,871,4.9867287042631885,6.026412238457193
872,,872,2020-04-22 15:00:00,69.95548222599179,70.09163914955134,69.89712925875199,70.09163914955134,8133300.0,0.0,TestStrategy,872,737537.625,Broker,872,836687.0816507197,983879.5238647775,BuySell,872,,,Trades - Net Profit/Loss,872,,,DrawDown,872,4.961081861863714,6.026412238457193
873,,873,2020-04-23 10:30:00,70.40285497483033,70.79187475642907,70.11109013863128,70.18889409495102,13687900.0,0.0,TestStrategy,873,737538.4375,Broker,873,836687.0816507197,984083.7592501169,BuySell,873,,,Trades - Net Profit/Loss,873,,,DrawDown,873,4.941353521556425,6.026412238457193
874,,874,2020-04-23 11:30:00,70.19861958949099,70.34450200759052,69.84850178605213,69.95548222599179,7144000.0,0.0,TestStrategy,874,737538.4791666666,Broker,874,836687.0816507197,983593.5943253024,BuySell,874,,,Trades - Net Profit/Loss,874,,,DrawDown,874,4.98870153829392,6.026412238457193
875,,875,2020-04-23 14:00:00,69.95548222599179,70.40285497483033,69.95548222599179,70.1694431058711,4589200.0,0.0,TestStrategy,875,737538.5833333334,Broker,875,836687.0816507197,984042.9121730491,BuySell,875,,,Trades - Net Profit/Loss,875,,,DrawDown,875,4.945299189617877,6.026412238457193
876,,876,2020-04-23 15:00:00,70.1694431058711,70.20834508403095,69.92630574237188,70.17916860041105,7545400.0,0.0,TestStrategy,876,737538.625,Broker,876,836687.0816507197,984063.3357115829,BuySell,876,,,Trades - Net Profit/Loss,876,,,DrawDown,876,4.943326355587157,6.026412238457193
877,,877,2020-04-24 10:30:00,69.08018771739464,69.08018771739464,68.37022661597695,68.37995211051692,35304500.0,0.0,TestStrategy,877,737539.4375,Broker,877,836687.0816507197,980284.9810828053,BuySell,877,,,Trades - Net Profit/Loss,877,,,DrawDown,877,5.3083006512719555,6.026412238457193
878,,878,2020-04-24 11:30:00,68.38967760505689,68.97320727745499,68.37022661597695,68.83705035389544,11613400.0,0.0,TestStrategy,878,737539.4791666666,Broker,878,836687.0816507197,981244.8873939002,BuySell,878,,,Trades - Net Profit/Loss,878,,,DrawDown,878,5.2155774518277065,6.026412238457193
879,,879,2020-04-24 14:00:00,68.83705035389544,68.90512881567521,68.39940309959687,68.48693255045657,9076400.0,0.0,TestStrategy,879,737539.5833333334,Broker,879,836687.0816507197,980509.6400066785,BuySell,879,,,Trades - Net Profit/Loss,879,,,DrawDown,879,5.2865994769339455,6.026412238457193
880,,880,2020-04-24 15:00:00,68.49665804499655,68.56473650677633,68.38967760505689,68.56473650677633,10717300.0,0.0,TestStrategy,880,737539.625,Broker,880,836687.0816507197,980673.0283149501,BuySell,880,,,Trades - Net Profit/Loss,880,,,DrawDown,880,5.270816804688109,6.026412238457193
881,,881,2020-04-27 10:30:00,68.68144244125594,69.63454090617283,68.68144244125594,69.44975650991343,22690000.0,0.0,TestStrategy,881,737542.4375,Broker,881,836687.0816507197,982531.5703215379,BuySell,881,,,Trades - Net Profit/Loss,881,,,DrawDown,881,5.091288907891809,6.026412238457193
882,,882,2020-04-27 11:30:00,69.44975650991343,69.52756046623317,69.29414859727395,69.32332508089385,8683500.0,0.0,TestStrategy,882,737542.4791666666,Broker,882,836687.0816507197,982266.0643205969,BuySell,882,,,Trades - Net Profit/Loss,882,,,DrawDown,882,5.116935750291272,6.026412238457193
883,,883,2020-04-27 14:00:00,69.31359958635387,69.63454090617283,69.24552112457411,69.44003101537346,10269600.0,0.0,TestStrategy,883,737542.5833333334,Broker,883,836687.0816507197,982511.146783004,BuySell,883,,,Trades - Net Profit/Loss,883,,,DrawDown,883,5.09326174192253,6.026412238457193
884,,884,2020-04-27 15:00:00,69.44003101537346,69.47893299353333,69.24552112457411,69.24552112457411,6510200.0,0.0,TestStrategy,884,737542.625,Broker,884,836687.0816507197,982102.6760123253,BuySell,884,,,Trades - Net Profit/Loss,884,,,DrawDown,884,5.132718422537108,6.026412238457193
885,,885,2020-04-28 10:30:00,69.53728596077315,69.74152134611248,69.0315602446948,69.30387409181391,18748800.0,0.0,TestStrategy,885,737543.4375,Broker,885,836687.0816507197,982225.2172435289,BuySell,885,,,Trades - Net Profit/Loss,885,,,DrawDown,885,5.120881418352736,6.026412238457193
886,,886,2020-04-28 11:30:00,69.30387409181391,70.65571783286951,69.30387409181391,70.42230596391026,19404800.0,0.0,TestStrategy,886,737543.4791666666,Broker,886,836687.0816507197,984573.9241749314,BuySell,886,,,Trades - Net Profit/Loss,886,,,DrawDown,886,4.894005504818928,6.026412238457193
887,,887,2020-04-28 14:00:00,70.42230596391026,70.60709036016965,70.23752156765086,70.58763937108972,11984900.0,0.0,TestStrategy,887,737543.5833333334,Broker,887,836687.0816507197,984921.1243300082,BuySell,887,,,Trades - Net Profit/Loss,887,,,DrawDown,887,4.860467326296547,6.026412238457193
888,,888,2020-04-28 15:00:00,70.60709036016965,70.6265413492496,70.21807057857093,70.39312948029036,11248700.0,0.0,TestStrategy,888,737543.625,Broker,888,836687.0816507197,984512.6535593295,BuySell,888,,,Trades - Net Profit/Loss,888,,,DrawDown,888,4.899924006911125,6.026412238457193
889,,889,2020-04-29 10:30:00,70.39312948029036,72.16316948656458,70.39312948029036,72.05618904662494,24441400.0,0.0,TestStrategy,889,737544.4375,Broker,889,836687.0816507197,988005.0786486322,BuySell,889,,,Trades - Net Profit/Loss,889,,,DrawDown,889,4.56256938765651,6.026412238457193
890,,890,2020-04-29 11:30:00,72.05618904662494,72.06591454116489,71.71579673772604,71.93948311214531,9880100.0,0.0,TestStrategy,890,737544.4791666666,Broker,890,836687.0816507197,987759.9961862249,BuySell,890,,,Trades - Net Profit/Loss,890,,,DrawDown,890,4.586243396025264,6.026412238457193
891,,891,2020-04-29 14:00:00,71.92003212306538,72.06591454116489,71.4823848687668,71.79360069404578,9976000.0,0.0,TestStrategy,891,737544.5833333334,Broker,891,836687.0816507197,987453.6431082159,BuySell,891,,,Trades - Net Profit/Loss,891,,,DrawDown,891,4.6158359064861925,6.026412238457193
892,,892,2020-04-29 15:00:00,71.77414970496585,71.96865959576522,71.56991431962652,71.96865959576522,8818400.0,0.0,TestStrategy,892,737544.625,Broker,892,836687.0816507197,987821.2668018267,BuySell,892,,,Trades - Net Profit/Loss,892,,,DrawDown,892,4.580324893933079,6.026412238457193
893,,893,2020-04-30 10:30:00,72.41603234460375,73.23297388596109,72.35767937736395,72.62999322448307,24653100.0,0.0,TestStrategy,893,737545.4375,Broker,893,836687.0816507197,989210.0674221342,BuySell,893,,,Trades - Net Profit/Loss,893,,,DrawDown,893,4.446172179843519,6.026412238457193
894,,894,2020-04-30 11:30:00,72.62999322448307,72.72724816988274,72.18262047564453,72.2798754210442,8260200.0,0.0,TestStrategy,894,737545.4791666666,Broker,894,836687.0816507197,988474.8200349126,BuySell,894,,,Trades - Net Profit/Loss,894,,,DrawDown,894,4.517194204949758,6.026412238457193
895,,895,2020-04-30 14:00:00,72.28960091558417,72.90230707160217,72.28960091558417,72.74669915896267,7908300.0,0.0,TestStrategy,895,737545.5833333334,Broker,895,836687.0816507197,989455.1498845413,BuySell,895,,,Trades - Net Profit/Loss,895,,,DrawDown,895,4.422498171474788,6.026412238457193
896,,896,2020-04-30 15:00:00,72.74669915896267,72.76615014804261,72.28960091558417,72.41603234460375,7804000.0,0.0,TestStrategy,896,737545.625,Broker,896,836687.0816507197,988760.7495743877,BuySell,896,,,Trades - Net Profit/Loss,896,,,DrawDown,896,4.489574528519551,6.026412238457193
897,,897,2020-05-06 10:30:00,71.28787497796743,71.82277717766569,70.89885519636871,71.05446310900821,30604800.0,0.0,TestStrategy,897,737551.4375,Broker,897,836687.0816507197,985901.454179637,BuySell,897,,,Trades - Net Profit/Loss,897,,,DrawDown,897,4.765771292821566,6.026412238457193
898,,898,2020-05-06 11:30:00,71.05446310900821,71.21979651618766,70.91830618544864,71.21979651618766,11399300.0,0.0,TestStrategy,898,737551.4791666666,Broker,898,836687.0816507197,986248.6543347138,BuySell,898,,,Trades - Net Profit/Loss,898,,,DrawDown,898,4.732233114299183,6.026412238457193
899,,899,2020-05-06 14:00:00,71.25869849434753,71.54073783600661,71.20034552710771,71.44348289060692,9545000.0,0.0,TestStrategy,899,737551.5833333334,Broker,899,836687.0816507197,986718.3957209943,BuySell,899,,,Trades - Net Profit/Loss,899,,,DrawDown,899,4.68685793159242,6.026412238457193
